id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,quorum health,111,28,41,55,100,hold,baseline,monotonic-signal,raise-signal
m002,g002,lease drift,117,12,25,89,210,ship,edge,drag-penalty,drop-slack
m003,g003,replica lag,40,23,26,26,-1,hold,recovery,confidence-floor,raise-drag
m004,g004,membership churn,93,60,17,28,189,ship,negative,lane-boundary,lower-confidence
m005,g005,quorum health,44,11,39,96,0,hold,baseline,monotonic-signal,raise-signal
m006,g006,lease drift,53,13,9,85,159,watch,edge,drag-penalty,drop-slack
m007,g007,replica lag,110,33,24,41,174,watch,recovery,confidence-floor,raise-drag
m008,g008,membership churn,54,75,43,10,-22,hold,negative,lane-boundary,lower-confidence
m009,g009,quorum health,126,29,37,62,158,watch,baseline,monotonic-signal,raise-signal
m010,g010,lease drift,108,32,35,86,159,watch,edge,drag-penalty,drop-slack
m011,g011,replica lag,63,53,22,59,128,watch,recovery,confidence-floor,raise-drag
m012,g012,membership churn,88,25,6,37,208,ship,negative,lane-boundary,lower-confidence
m013,g013,quorum health,69,49,10,93,230,ship,baseline,monotonic-signal,raise-signal
m014,g014,lease drift,94,52,7,76,281,ship,edge,drag-penalty,drop-slack
m015,g015,replica lag,114,73,35,72,198,ship,recovery,confidence-floor,raise-drag
m016,g016,membership churn,84,45,19,19,137,watch,negative,lane-boundary,lower-confidence
m017,g017,quorum health,81,69,37,102,148,watch,baseline,monotonic-signal,raise-signal
m018,g018,lease drift,114,37,5,56,296,ship,edge,drag-penalty,drop-slack
m019,g019,replica lag,94,40,19,80,213,ship,recovery,confidence-floor,raise-drag
m020,g020,membership churn,88,39,38,41,66,hold,negative,lane-boundary,lower-confidence
m021,g021,quorum health,97,41,31,88,168,watch,baseline,monotonic-signal,raise-signal
m022,g022,lease drift,92,0,8,25,169,watch,edge,drag-penalty,drop-slack
m023,g023,replica lag,97,66,26,40,170,watch,recovery,confidence-floor,raise-drag
m024,g024,membership churn,59,62,26,82,132,watch,negative,lane-boundary,lower-confidence
m025,g025,quorum health,97,14,10,84,242,ship,baseline,monotonic-signal,raise-signal
m026,g026,lease drift,62,30,4,40,174,watch,edge,drag-penalty,drop-slack
m027,g027,replica lag,96,22,51,22,-19,hold,recovery,confidence-floor,raise-drag
m028,g028,membership churn,117,15,24,48,177,watch,negative,lane-boundary,lower-confidence
m029,g029,quorum health,52,49,36,85,58,hold,baseline,monotonic-signal,raise-signal
